,SYMBOL,NAME OF COMPANY,cm20FEB2024bhav.csv,cm19FEB2024bhav.csv,cm16FEB2024bhav.csv,cm15FEB2024bhav.csv,cm14FEB2024bhav.csv,cm13FEB2024bhav.csv,cm12FEB2024bhav.csv,cm09FEB2024bhav.csv,cm08FEB2024bhav.csv,cm07FEB2024bhav.csv,cm06FEB2024bhav.csv,cm05FEB2024bhav.csv,cm02FEB2024bhav.csv,cm01FEB2024bhav.csv
1614,STEL,Stel Holdings Limited,3.602423448501719,1.4957620076450058,2.260367097212792,1.5533310321021747,3.059409462824605,0.017790428749336902,-4.777231915974917,-0.2366063883725014,-1.710963455149494,2.9587822815118785,0.46391752577320367,-2.0696617869762672,0.06735140596059559,-6.648852562087404
1615,STERTOOLS,Sterling Tools Limited,-0.9273570324574992,-2.1583722848501417,2.7836653949413495,-0.23963913166054862,1.4588100686498757,3.585185185185192,-5.6735606484069345,-1.8650575973669803,-1.1656275413391042,-0.33770093205457247,-0.5641370047011478,2.1262002743484225,-0.9510869565217392,-2.7997886951928215
1616,STLTECH,Sterlite Technologies Limited,0.9005628517823555,-1.8777614138438963,-1.379811183732736,3.689759036144561,2.1931512120046346,0.15414258188823787,-4.49024659550975,-0.6944444444444569,-2.2857142857142776,-0.4621400639886282,0.17806267806267806,0.03562522265764971,-1.4049877063575693,-1.1114970475859636
1617,STOVEKRAFT,Stove Kraft Limited,0.35986016862019327,2.3035657936257468,8.021815702761053,0.790196976637652,-0.1600731763091673,0.9347951529140246,-6.717622994940249,-0.1826778422523152,0.8671146759158899,0.8416220351951084,3.4603641298201997,-0.4839072698627131,1.8102658111824093,-1.5898071935956728
1618,STYLAMIND,Stylam Industries Limited,0.6620252377696191,-0.3438129162149577,0.8969310581911312,-1.2742587393168903,3.3546988105488,-1.3309420426656513,-1.1907352712575838,-1.8462007934086053,1.2920375865479778,1.8543588451972306,0.28415369557667414,-2.6973057663358952,-0.08901166359730174,-0.7463823305407463
1619,STYRENIX,Styrenix Performance Materials Limited,1.1259818629268663,0.31790050390612096,-0.9413735343383554,0.8820845584507726,0.1930109711499483,-1.5107553776888505,-7.987602798576169,0.9103858301851765,1.572623765490344,2.6904815735925904,2.8399654553909524,-2.5001619275859923,-0.4577691811734307,0.6358681546846583
1620,SUBEXLTD,Subex Limited,1.2594458438287153,-1.1207970112079595,3.3462033462033385,-0.12853470437017264,2.774108322324959,1.4745308310992074,-7.787391841779989,-2.7644230769230735,0.8484848484848518,-7.924107142857137,8.082026537997573,-0.9557945041815976,1.0869565217391373,10.252996005326235
1621,SUBROS,Subros Limited,-1.6647900916840954,1.0647809477363357,-0.9180961584923968,3.354419843515894,0.7041072925398232,2.0792333361855015,-5.245662396627212,-3.670727897532021,0.14861165428236925,0.6613652468309654,0.9778979169979293,-3.955406230910198,-0.7878787878787947,-0.4900113079532605
1622,SUDARSCHEM,Sudarshan Chemical Industries Limited,-1.9971940249236646,7.1352785145888635,-0.36120165624173284,6.812835231015326,2.163045568159969,0.8043415059598753,-0.414977803512831,-0.4802151363810987,-3.5211267605633805,-1.4699169177394238,2.7678738975417527,3.828543594739401,-2.2008384146341378,-0.11419870574800586
1623,SUKHJITS,Sukhjit Starch & Chemicals Limited,-0.072411296162206,-0.4530944289980411,-1.4911746804625616,1.3988891174655327,-0.2360184710107701,2.116734779419475,-1.5779702970297098,2.6574907358390707,-5.559444055594442,-3.175525220253661,-1.2240604379841211,-2.7888816584549594,-1.5016939840673806,1.4020427112349032
1624,SULA,Sula Vineyards Limited,1.590230188016158,-7.845518581491366,3.53759745158855,-0.5916666666666591,-2.1685961193543055,4.8734610123119015,-4.506858262573486,-1.95325008005124,-2.672380210362287,-1.0103347215795087,1.718051306189681,-0.4762648344784439,-0.9435421500386734,-2.5327905924920784
1625,SUMEETINDS,Sumeet Industries Limited,,,,,,,,,,,,,,
1626,SUMICHEM,Sumitomo Chemical India Limited,-0.06612881893929375,-0.026444532592877403,0.09264160931708997,0.5991212887764612,-1.092968132736365,0.11865524060645713,-0.966183574879224,-1.8454440599769293,-0.05123607019342781,-1.5386555681674778,-0.05042228665069674,-0.8498937632795985,-0.6703910614525111,-3.0919153031761364
1627,SUMIT,Sumit Woods Limited,,,,,,,,,,,,,,
1628,SUMMITSEC,Summit Securities Limited,-1.4464544691244805,0.2601974439427461,3.398615232443129,0.49302214623673385,2.573409461663944,-2.1743466985836823,-7.58084141440212,-1.5535954118116875,0.5768318060676931,-0.6780767278265382,-0.36129778163162074,0.4901426859819191,0.25114653854553726,-1.0338244299556867
1629,SUNCLAYLTD,Sundaram Clayton Limited,,,,,,,,,,,,,,
1630,SUNDARAM,Sundaram Multi Pap Limited,1.6129032258064457,-1.5873015873015817,-3.0769230769230793,4.838709677419352,-4.615384615384613,0.0,6.557377049180333,,,,,,,
1631,SUNDARMFIN,Sundaram Finance Limited,1.3730821757692762,4.950737962114067,3.11984021304927,1.4919725390561602,-0.6471709766642474,0.849006783929802,-0.6724859114201557,-0.9089334026361708,-1.5224495688580315,1.7167954930780887,1.2790524736009443,2.4390581717451574,2.4549453668227614,-1.2375092848233455
1632,SUNDARMHLD,Sundaram Finance Holdings Limited,7.570469798657715,2.588818507298259,3.0070921985815664,4.444444444444445,-0.11837821840780624,-0.6176470588235361,-4.601571268237929,-2.3026315789473775,0.6344827586206927,-3.1525514293347614,-0.847682119205295,3.509734027968196,-1.6185594820609657,-3.2620041753653446
1633,SUNDRMBRAK,Sundaram Brake Linings Limited,2.9784120014635964,1.1248427440242763,2.441058297323937,-0.234457721978531,0.9158907037093574,-1.6218651449166475,-4.966462109319261,7.428133384438489,0.7491504479456322,1.085174486689036,-0.8591331269349775,2.2394555669858316,-1.5349851955742593,-1.2237358577695578
1634,SUNDRMFAST,Sundram Fasteners Limited,-0.8930595221905014,0.2135198982373375,1.0095447870778267,-0.44314495865504466,0.33461679501284297,0.42349475234762557,-3.75686691476164,-5.099852848433894,-2.989640264295627,-1.8573372828436332,4.772689146116412,-2.923214721928171,-0.14229377566369883,0.8776606652175546
1635,SUNFLAG,Sunflag Iron And Steel Company Limited,-0.5430932703660003,1.3642891335567229,-2.7693739818477954,6.704742984852248,-0.1240079365079365,0.47346125093445734,-9.208144796380088,-4.038211029092493,-1.0101010101010075,-2.1451104100946345,3.3470984568571995,-1.9812526629739997,0.686400686400684,-1.5209125475285148
1636,SUNPHARMA,Sun Pharmaceutical Industries Limited,0.5620547676622533,1.334481274214369,0.0033114775812937624,-0.6906077348066298,-1.4135650369601838,0.5050669621036854,-0.0228042741725247,2.3472926113630335,0.2272423472797663,1.4304114975256008,0.7719633829758132,3.3282744502876405,0.6179196704428456,-0.7402446332264091
1637,SUNTECK,Sunteck Realty Limited,4.2286947141316125,0.4878048780487805,0.753604193971164,1.6768461965574706,-0.5960922839165446,-1.2427777172135592,-0.7143630263015502,0.15176151761517367,-2.3189326556543812,-1.0374096196164706,0.6114918292040015,1.4221556886227495,-0.648039944757241,0.20225675963380638
1638,SUNTV,Sun TV Network Limited,0.19351717464923912,-0.7204610951008645,0.5392354124748527,-0.814241238923928,2.111183567003594,1.1210023079459206,-2.5933360096346814,-2.5811497849041847,-0.21073993131439628,-0.08578335802853537,-0.5968992248062052,-0.853124279455838,-0.6414662084765247,-0.5845733373823295
1639,SUPERHOUSE,Superhouse Limited,-0.5617977528089888,1.9706691109074297,0.4835367257655919,-4.883924660534387,-0.1749016178399551,-0.43535045711798,-4.271723275682434,-1.8006957233476593,1.706555671175856,0.12502604709314916,-0.765095119933839,-1.1245144142302188,-0.9317399230301733,-0.9032517061421117
1640,SUPERSPIN,Super Spinning Mills Limited,,,,,,,,,,,,,,
1641,SUPRAJIT,Suprajit Engineering Limited,1.0280133641737343,1.3545194060953492,-0.18200728029122346,-0.19462826002335537,0.28627195836044833,-1.4743589743589742,-3.3936091156799577,1.1525933350037498,-0.9431620749565537,2.833078101071967,0.7716049382716049,-0.1797175866495478,-0.7010834926704907,-0.05096190597528058
1642,SUPREMEENG,Supreme Engineering Limited,,,,,3.8461538461538494,4.0000000000000036,4.1666666666666705,,,,,,,
1643,SUPREMEIND,Supreme Industries Limited,0.25638813218780654,2.537949165181564,3.9972133862614614,0.18699957859249655,-2.9993357518777692,-0.548808374409278,-2.9204281979181994,-1.342061396571247,-1.774787264556841,0.8400120518228469,-0.6442110809095504,0.9171762090049985,1.6496542236307044,-1.4382740711146538
1644,SUPREMEINF,Supreme Infrastructure India Limited,,,,,,,,,,,,,,
1645,SUPRIYA,Supriya Lifescience Limited,-0.09821804405781472,-1.4655053228259243,-2.7299623453469697,3.3926585094549466,4.916119620714814,3.6594586420686595,-3.502115861666424,-2.476163369859128,13.010614345448712,0.6148867313915783,3.604358759430008,0.84530853761623,-2.4892845367622853,-0.41044163519947463
1646,SURANASOL,Surana Solar Limited,,,,,,,,,,,,,,
1647,SURANAT&P,Surana Telecom and Power Limited,,,,,,,,,,,,,3.5087719298245577,4.9999999999999964
1648,SURYALAXMI,Suryalakshmi Cotton Mills Limited,0.18879798615480362,0.44247787610620554,1.605651894669236,-0.06418485237485412,6.712328767123295,0.27472527472527863,-7.789740341988607,-4.070473876063177,-2.1984551396316205,6.3171193935565375,0.2533248891703646,-7.444314185228598,3.2062915910465715,0.24257125530624965
1649,SURYAROSNI,Surya Roshni Limited,-1.099418878592744,0.07859163784973278,-0.9034267912772515,0.2655005466187796,-0.41990668740280646,4.971022773651138,-7.364839319470706,-9.65912972197555,-5.144819542538706,-0.11649731408969999,3.075383589059367,0.8612568967837406,-2.6782790910876737,-2.620839178676198
1650,SURYODAY,Suryoday Small Finance Bank Limited,2.1110468478889564,0.08683068017366465,1.200937316930294,2.7075812274368234,-0.030075187969931652,-1.0711097887533538,-2.889338341519792,-3.1346207668625774,-0.1397428731134712,6.519797558797272,2.7845777233782023,0.43023970497849856,-1.3341419041843645,-1.0797840431913515
1651,SUTLEJTEX,Sutlej Textiles and Industries Limited,-1.2587412587412667,4.455807158509857,7.120500782472621,2.981466559226433,8.006962576153166,2.0426287744227456,-4.657070279424217,-3.1967213114754145,-6.009244992295848,0.15432098765433416,-2.114803625377652,1.0687022900763403,1.550387596899225,-1.8264840182648445
1652,SUULD,Suumaya Industries Limited,,,,,,,,,,,,,,
1653,SUVEN,Suven Life Sciences Limited,,,,,,,,,,,,,,
1654,SUVENPHAR,Suven Pharmaceuticals Limited,-0.14855529971031717,0.5226610916150228,2.1197102554327074,0.09158208043959745,-0.1828292831568592,3.2727558807332344,1.6879999999999926,-1.5050035458198652,2.140845070422528,1.1560693641618536,-5.963864645536678,0.07661661048115231,-1.113720736419429,-1.909928656361461
1655,SUVIDHAA,Suvidhaa Infoserve Limited,,,,,,,,,,,,,,
1656,SUZLON,Suzlon Energy Limited,,,,2.1715526601520088,4.897494305239177,-2.4444444444444478,-4.963041182682157,-4.052684903748734,0.2030456852791907,2.604166666666667,-0.5181347150259068,-0.7201646090535008,0.8298755186721962,4.896626768226333
1657,SVLL,Shree Vasu Logistics Limited,,,,,,,,,,,,,,
1658,SVPGLOB,SVP GLOBAL TEXTILES LIMITED,,,,,,,,,,,,,,
1659,SWANENERGY,Swan Energy Limited,3.136797309355468,-0.09600219433586119,-1.1187957689178194,2.5448477263245657,1.4102383302778168,2.0728371959119007,-1.906241174809376,7.555623054142304,-0.3933136676499371,-1.8631235154394399,-0.3845016267376549,-1.5577231037996697,5.807147258163884,1.5882951255770428
1660,SWARAJENG,Swaraj Engines Limited,0.4998117863565945,0.3125721118546759,1.7220775895181557,-2.9691899950306553,1.2473533049621601,1.9862310784229997,-0.46816479400749067,-1.4822113671146109,0.7179205642011023,0.9420892213909632,0.7105138882926083,-0.9672413426585319,-0.6378978940920478,6.609169519005584
1661,SWELECTES,Swelect Energy Systems Limited,6.293232719005461,-4.287235520162966,-1.818264466566662,16.07745884339384,6.832018038331457,-3.5030461270670195,-2.9150823827629817,6.681690140845065,-6.912104048667923,10.3025394805345,18.745706827860978,-2.4328128141545444,-3.2548790767036277,0.7709898725906537
1662,SWSOLAR,Sterling and Wilson Renewable Energy Limited,-1.1010845268648217,3.01918976545843,1.042743881420192,-0.36919378380698503,4.78632478632479,-4.853620955315875,-5.001219809709685,-2.9133112269066688,2.825133950316606,4.9501576211979135,2.587186434752219,0.4918752744839622,-0.697775839511557,1.1558143638609413
1663,SYMPHONY,Symphony Limited,0.010808473843483468,1.341804041842379,-0.04379482126238324,-0.8036926418680399,0.7330014769432794,-1.301155382788043,1.2131147540983631,-2.7216670210503957,-0.3284942248595976,-0.03707430750488947,0.8223420729428025,-0.1599402889587887,-0.17031241683964263,-0.13287977038375676
1664,SYNCOMF,Syncom Formulations (India) Limited,,,,,,,,,,,,,,
1665,SYNGENE,Syngene International Limited,-1.0678021618080547,-0.18961684320649214,1.7091175101416536,0.25335022334822016,0.5901683321038282,0.7704264377914349,-1.129226246157949,1.761066158971909,-2.2530905223979705,-2.279664869779836,3.823331085637225,-0.34271890329950333,-0.34154835253148513,-0.5196535642904699
1666,SYRMA,Syrma SGS Technology Limited,-0.9492444788841599,1.5641908509591826,1.1644108280254823,-0.20856092958585984,-1.2649539125318667,1.918848690785522,-2.380487804878047,-1.185770750988138,-1.087060169733965,-8.081339293540191,0.9020960466967406,-2.7605779153766696,-0.5558881382023433,-2.3467512944713658
1667,TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,3.572691899540157,-2.78541953232463,-0.2059025394646417,2.4973619416109623,4.330275229357802,-0.4747991234477762,-3.693281744635948,-2.3024054982817828,-2.935290193462312,0.5702784300570239,5.3356890459364035,-3.7742264535872225,-3.3201840894148473,-2.7182603133994245
1668,TAJGVK,Taj GVK Hotels & Resorts Limited,11.72259507829978,-6.367825722664436,2.475672581568413,-1.715893108298178,2.4495677233429394,13.047727642938595,-5.684436933476725,-2.778192681105306,6.983061681048267,-2.0963704630788627,3.1633311814073632,8.208173244848062,5.02567865003668,6.297523883798024
1669,TAKE,Take Solutions Limited,-1.9867549668874103,0.0,1.0033444816053536,-0.8291873963515755,4.869565217391299,-0.3466204506065907,-7.827476038338656,-4.427480916030532,-5.619596541786751,5.311077389984825,1.8547140649149967,4.52342487883684,9.946714031971583,-2.0869565217391353
1670,TALBROAUTO,Talbros Automotive Components Limited,,,,,,,,,,,,,,
1671,TANLA,Tanla Platforms Limited,0.7276194299478121,0.1356715742927514,-0.8864983315902276,3.414709517923372,-0.781848842557115,2.6489718841796055,-3.2775240994419033,-0.3992116832583804,-0.5327971852224131,0.9847215877366677,-0.46481079169403555,-1.7912077007045815,-0.8608391952383294,-1.3346922927586875
1672,TANTIACONS,Tantia Constructions Limited,,,,,,,,,,,,,,
1673,TARAPUR,Tarapur Transformers Limited,,,,,,,,,,,,,,
1674,TARC,TARC Limited,,,,,,,,,,,,,,
1675,TARMAT,Tarmat Limited,-2.554278416347382,-2.7932960893854752,-2.245145631067971,-3.6257309941520406,-3.389830508474576,2.7278003482298248,-9.076517150395773,-2.3195876288659796,-3.2418952618453867,-0.9387351778656153,0.39682539682540247,-5.218617771509165,8.909370199692768,-1.5624999999999971
1676,TARSONS,Tarsons Products Limited,-0.0405597241938847,0.8281361823944405,1.7688065757985643,0.5019345393704976,-0.4061653822120486,-0.8160314017146965,-1.9248303110120557,-0.8637139700713089,4.766414141414148,-0.03155569580309963,-2.1309450277949282,-0.3896636587366764,-1.0049741143031141,1.7034895725789798
1677,TASTYBITE,Tasty Bite Eatables Limited,1.0455737740702122,5.898375346255052,0.8559993783027637,-0.11914602956529445,-0.2187955017193841,-2.0475666654022655,-3.757273968501985,0.8415673916564895,-2.9368780261206746,0.6147872512538425,0.16673749108692415,0.31755436176631563,-1.9996388754155565,0.7400776100664821
1678,TATACHEM,Tata Chemicals Limited,0.6036114379252112,0.5451833564779168,0.6887622993267714,-0.0724487683709424,0.8243765000521852,1.2948575656677765,-1.1493652369259704,-1.4417383244941044,-1.620991844384783,-0.49397651091285755,1.2969109011999025,-1.8098866940739953,-1.7341610010838528,-1.2791206653372869
1679,TATACOFFEE,Tata Coffee Limited,,,,,,,,,,,,,,
1680,TATACOMM,Tata Communications Limited,0.3497659047094414,0.17380748751621328,3.2972356796808153,0.10269869344439748,0.3779852242139704,1.2290567569134336,-2.0416276230229617,0.056823024689604235,3.8872491145218366,-0.6480748365150555,1.301131806434356,-0.9154058986283601,-0.3285806489467763,-1.8853803862870961
1681,TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,-0.051948051948044076,0.6579807399015168,1.4185964292027535,-0.3698485382176663,-0.19335559852347034,1.3901265371591436,-0.6243081691388049,-0.7601722471218991,-2.426684959698161,0.2277512784152027,1.1123180534434025,-1.0320361212642442,2.9301110963572707,1.0420393559928525
1682,TATAELXSI,Tata Elxsi Limited,0.8775855694576942,2.5980075730855976,0.5789670959278199,0.5471394633591488,-0.18472989131164938,-0.7374709945856585,-1.7137764029701088,-1.2560830399668574,-0.8183411102481981,0.885156310704751,1.5892645704512587,-0.523491689569428,0.0013087463518743053,0.47007619836558123
1683,TATAINVEST,Tata Investment Corporation Limited,2.280870401118588,1.774358518254992,1.5691340403620728,1.1291589775447053,4.188003274257105,0.4791461443559296,-3.66415448967181,-1.7222021006881632,-1.0801999175966928,0.1578900152507434,0.886958095755272,-2.742812879601433,-1.6432331347832045,2.476200615723123
1684,TATAMETALI,Tata Metaliks Limited,,,,,,,,,,,,1.8386061439706516,2.974504249291785,-0.6892671261780756
1685,TATAMOTORS,Tata Motors Limited,-0.67016941882908,-0.6392499467291711,1.9607843137254979,0.24501796798431885,1.2570294409526936,-0.515577007459417,-0.37158469945354944,-1.0061668289516343,-1.0173484686228316,-0.6119951040391677,1.3757013379369876,5.467994310099568,0.028457598178713718,-0.6446505315539521
1686,TATAMTRDVR,Tata Motors Limited,-0.048927668596583956,-1.2084105373398857,1.704219582138464,0.4361421988150061,1.2751062588549007,-0.06662780044973386,-0.7685950413223103,-0.9819967266775778,-1.196636481241911,-0.15338661499960368,0.7155053256362268,4.806135492117605,0.7296137339055794,-0.2568493150684931
1687,TATAPOWER,Tata Power Company Limited,-0.40735873850197407,1.1161307467446155,-0.6730896133034212,1.3781107840513873,2.369538419394597,0.9261819187171753,-7.7531242030094445,-3.755522827687765,3.1000885739592565,0.5598676676421908,-0.2664974619289369,1.0774756285274472,0.2443101453002414,-0.2309172546504111
