,SYMBOL,NAME OF COMPANY,cm30OCT2023bhav.csv,cm27OCT2023bhav.csv,cm26OCT2023bhav.csv,cm25OCT2023bhav.csv,cm23OCT2023bhav.csv,cm20OCT2023bhav.csv,cm19OCT2023bhav.csv,cm18OCT2023bhav.csv,cm17OCT2023bhav.csv,cm16OCT2023bhav.csv,cm13OCT2023bhav.csv,cm12OCT2023bhav.csv,cm11OCT2023bhav.csv,cm10OCT2023bhav.csv,cm09OCT2023bhav.csv,cm06OCT2023bhav.csv,cm05OCT2023bhav.csv,cm04OCT2023bhav.csv,cm03OCT2023bhav.csv
1682,TATAELXSI,Tata Elxsi Limited,0.49529046516522357,1.8503383131238744,-1.0834631059275703,2.846063150433795,-3.0134577758976233,-1.8126829394928712,1.2505092720367013,2.196673091258292,-0.4239639964959418,0.44735516372796214,1.2025342270199695,0.5495481948298699,-0.6019512460254813,0.8219853686604378,-0.0458731299852845,0.6276525381689932,-0.3391971875472036,0.9874214708696772,-0.22761392803525346
1683,TATAINVEST,Tata Investment Corporation Limited,-1.421732425138157,2.3159486513585126,0.6584934067933897,-3.542873557715325,-4.416071755445725,-0.9847752537457682,0.04684406969189241,-0.15992034156571613,6.571162132613026,-2.1321458356280782,-1.0509762401519633,-0.6804193857668634,0.6819455689107582,0.5494935579316556,-3.395239103475394,-2.3092265642313685,0.7517118189937482,6.304196468130888,-3.470397751573285
1684,TATAMETALI,Tata Metaliks Limited,-0.53487730907086,0.07725842944650356,-1.5323588545345892,1.4498346196251353,-2.6510679403241437,-1.3447691656077863,-0.44800505982185207,-0.9759916492693135,0.7413638992586313,2.131887015358181,-1.2357464863431427,0.7157737300357936,-0.18660695244188527,1.686093792355647,-2.0862087270410847,0.4157782515991447,0.12275177456369507,-2.0646038051432156,-0.7521917310784874
1685,TATAMOTORS,Tata Motors Limited,-1.9577256064269486,2.314260633628601,-1.771576389433263,-1.4675214335367266,-2.3899276236429468,-0.8373205741626659,0.04487658937920038,1.952112246454164,-1.5761032722906034,-0.1349123070004463,4.733495564801001,0.4652996845425939,0.5471413845055976,2.138171215679911,-0.8193429191099724,0.4599741768883187,0.9778357235984355,-1.104037392215331,-1.5471278959060615
1686,TATAMTRDVR,Tata Motors Limited,-1.0621975687477871,2.529041626331072,-1.384248210023869,-1.6316469069139545,-3.259141494435617,-0.4296698326549021,-0.3717472118959184,1.8238128011011805,-1.223657375934746,-0.12447663234129486,3.8059438505814747,0.7455621301775095,1.1370436864153202,2.1143974578342646,-2.199378436528804,1.0996978851963772,0.12099213551119178,-2.038639326774925,-1.4484289218549207
1687,TATAPOWER,Tata Power Company Limited,0.3989082511022417,1.599829351535836,-0.9716941275876566,-0.65057712486884,-3.69846402586904,-1.8253968253968231,-0.4149377593361041,-1.4986376021798233,0.8241758241758108,0.27548209366391857,-0.4115226337448604,0.4725339633786246,0.019692792437960988,1.5600000000000023,-3.3816425120772946,0.3685027152831608,0.44808104422366424,-2.7656753172949466,0.6290507052992669
1688,TATASTEEL,Tata Steel Limited,-0.6255212677231026,0.0,-1.19489081170168,1.1249999999999953,-2.5182778229082,-2.3015873015873063,-0.8654602675058964,-0.23547880690738726,0.3149606299212643,1.5593762495002021,-0.6751389992057256,0.7603041216486617,-0.2793296089385429,1.1707710940654041,-1.6282764098490956,0.5189620758483079,-0.03990422984836166,-2.109375000000002,-0.6982156710628438
1689,TATASTLLP,Tata Steel Long Products Limited,0.044617247753191286,-0.29234191293294626,-1.508512769153725,1.1459322570433623,-2.0222070591154337,-1.1042267345561623,1.0601363918164854,-0.37675251683033223,0.5402384500745043,1.6281711472927038,-1.1478477854023763,-0.48423143779488176,1.2381371378291777,1.363317831432749,-1.8998812574214028,0.3197492163009347,0.04390641660917302,-2.525067253607236,0.06117704637220115
1690,TATVA,Tatva Chintan Pharma Chem Limited,2.731462654195469,2.2772174274721944,-1.029124215292786,-1.1025919392047767,-1.087248322147654,-2.150714168445247,-0.05250894292933967,-0.9685072638044844,-1.0547641251567588,-0.06427354822122956,0.4000903429806613,-0.7588856868395716,-1.0330840410698412,-0.9261875608301152,-0.6766870400399236,0.4164709566306617,0.15053156458745515,-0.48063418744733594,1.2098047886789982
1691,TBZ,Tribhovandas Bhimji Zaveri Limited,1.5671325709445225,2.8310104529616726,-0.3039513677811624,0.30487804878049524,-6.132461161079314,-3.6628593934619973,-0.5094043887147269,-0.89320388349515,-1.2274645186037547,6.408163265306118,-1.1299435028248632,-1.9002375296912046,3.737166324435316,5.777584708948746,-1.5818725951261294,4.048042704626332,1.3982859720342908,-3.2300305543430845,-2.3027718550106635
1692,TCI,Transport Corporation of India Limited,0.8613156909249752,1.9405739008716676,-1.6396520433068429,0.433689503456951,-1.0079641612742687,0.06848888612166966,0.8730059037809235,-0.18806419257773319,0.012539184952980908,-0.11898052476674123,1.3904761904761964,0.8129040517186228,0.3017462763225504,-0.7075922738573427,-0.9346384591095646,-0.5838774485183297,0.08168394596292519,0.39109316848546305,1.1355661881977643
1693,TCIEXP,TCI Express Limited,0.5336540268330195,-0.2698549529627757,0.5350616074456391,0.5989158864334249,-2.968221274091521,-0.07718034473886982,-0.5700712589073601,-1.7132389914517572,-0.5571826559040061,1.2439430100527984,-0.3351713698778148,-0.20141711326117193,-0.3047905909351692,0.6387355201905479,-0.8728313360758393,-0.9495801296814719,0.03189905720564581,-1.9870770513443974,-0.6659995168915485
1694,TCIFINANCE,TCI Finance Limited,,,,,,,,,,,,,,,,,,,
1695,TCNSBRANDS,TCNS Clothing Co. Limited,-0.6845487566359286,1.1731448763250818,0.38308740068105074,-0.9973310858266643,-6.916841004184097,-3.5317860746720484,2.7875016206404775,0.07785130400933035,1.301261829653009,2.0523138832997927,-0.507139997330836,0.7800941492938741,1.2528939125698006,1.5067735692562867,-1.1748633879781452,-0.5299633102323654,2.236732425673802,-0.9494977294619638,0.22065921941801445
1696,TCPLPACK,TCPL Packaging Limited,0.30077026531361245,3.8365833841153747,-0.8733734363595131,-3.0738454782757296,-7.899880917608454,-0.9855394883203601,-1.106637625679277,-2.18850871530019,0.46481461463625556,6.167370547190594,1.2291177769000339,0.5889639376446074,-0.38646893115731995,-0.5210987076752049,-0.6603013919245327,0.7066728452270621,0.909494751116402,0.6542254018308941,-1.7843522477753337
1697,TCS,Tata Consultancy Services Limited,0.8236470254703998,0.4255637971079589,-1.5736998908586743,-0.5879506766564574,-2.4151893662989536,1.1256927061479052,-0.9061581475374553,-0.5645770661952405,-0.48239951192519964,-1.310612319195702,0.798859578552165,-1.8657026510429626,-0.5235746369423242,-0.25973312078276745,0.46805102998839726,0.8929193307980605,1.4585541657833343,0.6801656302915632,-0.4180128096128777
1698,TDPOWERSYS,TD Power Systems Limited,-0.429799426934102,3.5169491525423777,2.1866204806235165,-4.743246030109302,-4.4720252167060766,0.47505938242280965,0.19833399444664818,-0.6306661411115468,1.136137133745264,0.40024014408645187,-1.8463956000785768,-3.907134767836907,2.37681159420289,1.5303119482048286,-0.019615535504123722,1.0705789056304589,-3.0186502595654767,-1.7010017010017011,2.5785188057386716
1699,TEAMLEASE,Teamlease Services Limited,-1.4419771063382312,1.2594458438287153,0.5001234872808138,-6.117401553503101,-0.6183270604501253,0.1326744476705164,0.3957376163082507,0.8291809405169622,-0.37618770603063095,-1.3316496383882517,-0.1757133580350628,1.2198658340905209,0.8677508677508678,-1.0171977841687703,-1.947462053824909,-0.10964912280702098,0.6258679399623441,-0.5373597472138757,1.7128230788475969
1700,TECHIN,Techindia Nirman Limited,,,,,,,,,,,,,,,,,,,
1701,TECHM,Tech Mahindra Limited,0.5666860024095433,0.457214577076508,-2.337696449678242,-1.1938232622518234,-1.2599299564363202,-0.1237043040566519,-1.2593715777946104,-0.8767535070140281,1.097416849569475,-0.7955782597772382,-0.3879040667361911,-2.6672620980837864,0.3135817552433239,1.245206778542853,-0.3492480894075109,0.9372926343729415,0.049792531120324404,-0.9209011675711269,-0.5397448478900809
1702,TECHNOE,Techno Electric & Engineering Company Limited,-2.182461659457338,1.6793282686925297,-0.6751389992057256,-0.6118018551411024,-1.6880093131548293,-0.5787037037037037,-0.9836691815490359,-0.19063959584405682,1.127819548872163,0.38707180181923745,0.21334367726920533,0.3991821633726158,-1.230887585344762,-0.2206870082517707,-0.6387644198684378,1.1377880628676293,0.9539569745935904,1.1221576926862857,0.5841584158415819
1703,TECILCHEM,TECIL Chemicals and Hydro Power Limited,,,,,,,,,,,,,,,,,,,
1704,TEGA,Tega Industries Limited,1.7722938867077906,2.571477880688031,-0.13213834310007783,-1.7830944588646955,-4.9401920291798485,-1.7600252937766818,1.6225768448109645,8.911699521754356,1.1324761118320052,-1.0101010101010075,-1.9072164948453583,-0.8517887563884157,0.29044934221766094,-0.7293080054274007,-2.545454545454548,-0.4552185597542892,0.507138525990852,1.2615126988557024,-3.7604082728982005
1705,TEJASNET,Tejas Networks Limited,0.9163602404716071,0.11687021562554784,1.200473092844468,2.1196932181894987,-6.462181551149515,-0.4890387858347412,1.2463718627283646,0.251041250641859,0.7820136852394995,-0.183665270045345,-1.5148945791645445,0.4599659284497393,0.18774534903566903,1.1509466536226045,-3.0679979918558598,0.8891890370870591,-0.11242902917533307,-0.3863814536902152,2.0049123207859663
1706,TEMBO,Tembo Global Industries Limited,-0.21079258010118043,-0.1473374026520828,3.869698294709236,-0.5219660722053141,-1.8150758061071963,-0.5310110450297366,-0.31759474910014823,-0.12687671812221737,-0.08451299387281515,0.29667302394575845,0.5968876572159357,-1.6767973171242925,-0.31341412452987877,-0.02088991017337913,0.27230833682446826,-0.7278020378457061,0.18749999999999525,0.7345225603357817,0.37918685485570075
1707,TERASOFT,Tera Software Limited,1.17096018735363,-1.3856812933025273,6.127450980392157,-2.7413587604290957,-8.205689277899344,-2.7659574468085046,0.0,-3.5897435897435894,2.201257861635214,1.9230769230769353,-0.10672358591249576,2.628696604600225,-3.386243386243389,6.5388951521984175,-5.336179295624333,4.927211646136625,4.93537015276146,1.5513126491646745,1.0856453558504118
1708,TEXINFRA,Texmaco Infrastructure & Holdings Limited,2.0702634880802906,1.5933715742511154,0.12763241863434402,5.450874831763119,-4.987212276214841,-2.6757934038581106,2.5526483726866624,-3.390875462392109,-0.6127450980392157,1.4925373134328215,15.683453237410081,-1.3484740951029137,2.323892519970964,1.1756061719323985,-4.356992269852436,4.709345106696104,-0.6578947368421094,0.7363770250368188,-2.090843547224209
1709,TEXMOPIPES,Texmo Pipes and Products Limited,,,,,,,,,,,,,,,,,,,
1710,TEXRAIL,Texmaco Rail & Engineering Limited,-0.9724473257698565,2.025630425795786,2.892386218630375,-4.702067288204295,-7.637588918008249,-1.8736223365172542,1.0018552875695692,-1.6064257028112368,-0.9761388286334219,3.7120359955005755,5.54016620498615,-0.15804030027657276,-1.1714174150722485,3.058350100603631,-4.679708477176828,-0.68571428571429,3.4686637761135244,0.31633056544087895,-1.786407766990289
1711,TFCILTD,Tourism Finance Corporation of India Limited,1.3319672131147657,2.4134312696747084,1.5991471215351813,-1.7801047120418876,-6.738281250000005,-2.3832221163012393,1.795245026686083,-3.4208059981255907,1.233396584440225,7.222787385554434,-2.189054726368162,5.511811023622047,0.6871035940803443,0.37135278514588255,-4.701718907987872,3.1820552947313634,0.7356805044666196,-3.840323395654368,-0.8517034068136216
1712,TFL,Transwarranty Finance Limited,1.0810810810810774,7.558139534883726,-6.010928961748641,-2.1390374331550728,-2.604166666666667,0.0,0.0,-2.040816326530623,-1.0101010101010066,-0.5025125628140596,0.0,-0.9950248756219046,3.076923076923084,-0.5102040816326603,-1.9999999999999927,-1.4778325123152742,1.5000000000000036,-1.4778325123152742,0.9950248756218869
1713,TGBHOTELS,TGB Banquets And Hotels Limited,-6.086956521739125,4.545454545454546,0.0,-3.9301310043668063,-2.553191489361708,-4.858299595141697,8.81057268722467,8.095238095238091,-1.8691588785046664,4.390243902439018,0.0,3.535353535353532,0.0,1.0204081632653024,-1.9999999999999927,-0.9900990099009866,1.507537688442215,-1.970443349753705,1.5000000000000036
1714,THANGAMAYL,Thangamayil Jewellery Limited,0.7967844057909023,4.493755575379129,-0.5581223433746039,-1.6324898196625977,-6.515754053227281,0.10207206287639074,-0.07479685853195094,0.3137682889396771,-1.5875679667047116,1.616643929058666,-1.022853863551976,1.6470507497512266,5.0841957235062925,4.396762657632229,-0.13157894736842105,2.256564025679461,3.2220943613348783,1.0992096923015242,0.7436446671785812
1715,THEINVEST,The Investment Trust Of India Limited,0.6112469437652812,1.5518311607697084,0.24891101431238688,-2.3100303951367853,-5.241935483870964,-1.3075611142694776,-2.2777777777777746,-3.173749327595484,5.625000000000003,-3.825136612021858,-0.866738894907906,4.411764705882343,-1.886792452830176,6.627218934911236,4.128157732593954,1.3741411617739019,0.0,-2.7929568913175435,0.1215805471124551
1716,THEMISMED,Themis Medicare Limited,-3.22580645161291,2.6220911176663386,-1.6757976152110825,-2.5745682888539996,-1.6975308641975309,-0.6439742410303657,0.215119852489258,0.7742335088262621,-2.7409638554216937,-2.0359988197108225,-1.1665208515602217,-3.9226674138414124,-1.1904761904761938,-90.19810040705563,-2.298698199750771,0.7156399369809534,-0.24506539516794484,-2.32346359993756,6.265206812652065
1717,THERMAX,Thermax Limited,2.2225827384814925,-3.1054598805323517,-1.2879088291581304,-0.8970372142295732,-6.478108021732178,-0.38997214484679665,0.7117551818662675,-0.29090676597988935,7.321382622866459,-1.204962207233169,-0.21983225108225105,-0.03042904959933855,1.3448919803320256,-0.3023263758412313,-3.347971076699562,-2.3267813663995387,-1.511855039781477,-0.4253771466523379,1.652467448963192
1718,THOMASCOOK,Thomas Cook  (India)  Limited,,,,,,,,,,,,,,,,,,,
1719,THOMASCOTT,Thomas Scott (India) Limited,,,,,,,,,,,,,,,,,,,
1720,THYROCARE,Thyrocare Technologies Limited,-0.06500742942050942,2.4548049476688827,1.5262751159196246,-3.594710374371383,-2.902613256171456,-1.6190730362067272,-1.4033856679238665,-0.05259928114316967,0.0,-0.34943653358958676,1.1129758855224925,-0.8495358206340906,-0.9370119729307614,2.045152722443551,-1.5171331415119096,0.9772847332276929,-0.6386142944624228,-0.9445407279029542,1.5308815766320687
1721,TI,Tilaknagar Industries Limited,-1.6425594508457926,3.213562753036434,2.9971331769611678,-3.8345864661654163,-6.840999299556389,0.3514526710402999,-0.8824895494658641,-1.6670472710664432,1.0383017997231196,-0.41360294117647317,0.6941230911614993,4.119489279691632,-0.0962695547533038,0.07225433526011835,-2.5809479117785075,1.912960306073649,2.7266028002947595,-0.6588579795021934,1.0853478046374037
1722,TIDEWATER,Tide Water Oil Company (India) Limited,-0.8893367212827358,0.21072965141802294,0.2199929602252728,-0.33327486405893303,-3.397441328475804,-0.7859454461396322,-0.1510764194888543,-0.9806773322252195,-0.9303857395743242,1.0020790020789982,0.1374026731065571,0.29231218941829873,-0.04174145343740869,1.814704632384183,-0.5536536917290017,0.3818251240931653,-0.833017796289292,-1.6224494019287206,-0.7231786991001319
1723,TIIL,Technocraft Industries (India) Limited,-0.3861274922774502,1.33991035643987,1.117479197141542,0.5982679178829079,-7.751023678119997,3.560646216957433,0.4886521537749042,-2.754318401909785,-0.770984178063824,9.448452977864747,-1.7541751772197527,-0.8954299730894801,4.271063544486118,0.2539271577584659,-0.5102167182662517,0.1314418927632603,0.23117651445473977,-0.8331895382946662,1.2832996279929003
1724,TIINDIA,Tube Investments of India Limited,-0.08160867010511197,4.796113847837995,-0.8362026561731464,1.3999965602050055,-3.9323893395899074,2.183015363835897,-1.0788963858641252,0.07019420396431339,-0.6360330139329456,1.488185526005329,1.7229851360386774,-0.26844031050167094,-0.4730787557007568,0.21145975443382733,-1.4420652795051965,-1.0313050999700588,0.009981368112862054,-0.21579628830384118,0.7964394471773156
1725,TIJARIA,Tijaria Polypipes Limited,-3.0075187969924837,-2.91970802919707,0.0,-4.861111111111118,-4.635761589403969,-5.031446540880507,4.605263157894744,9.352517985611502,9.448818897637805,1.5999999999999945,4.166666666666666,-1.6393442622950762,0.8264462809917326,2.542372881355923,0.854700854700867,2.6315789473684115,-3.3898305084745792,0.854700854700867,0.0
1726,TIL,TIL Limited,,,,,,,,,,,,,,,,,,,
1727,TIMESGTY,Times Guaranty Limited,-0.631578947368425,-4.426559356136817,19.089456869009577,-5.438066465256799,-7.735191637630658,0.0,1.4134275618374559,-0.14114326040930744,-2.073255010366275,-1.296043656207371,-0.8789722785666066,1.6494845360824781,2.536997885835091,-1.3212795549374168,4.58181818181819,0.14566642388928522,-0.5072463768115859,-2.9535864978902877,-0.21052631578948167
1728,TIMETECHNO,Time Technoplast Limited,1.8244731047499252,6.179024716098865,2.0797817933856004,-0.945626477541375,-6.386342080303506,-1.248829222603809,1.7794725135049327,0.8330663248958557,1.7938682322243964,2.1319120586275933,1.5561569688768488,4.304869442484137,-1.3917884481558804,1.7345132743362752,-3.319644079397669,-0.3070624360286708,0.8255933952528497,-3.293413173652706,-0.36460059661914684
1729,TIMKEN,Timken India Limited,0.23411257761339652,0.20910188191694035,-0.3422278695467991,-1.06768127116087,-1.9829469845077103,0.34785189092946445,-0.3957372042233774,-0.011493120546427734,0.9949258780220873,-1.2671905697445913,-0.724896791600305,0.5359652276218206,1.2457606088179367,1.0194702097434611,-2.2511558002385144,0.18002389408048705,-1.079812206572767,0.6550645287446196,-0.8754643837829078
1730,TINPLATE,The Tinplate Company of India Limited,-0.23756103998945072,0.10569427929714206,-1.509433962264154,0.9457506896098838,-2.3849211437363795,-1.2034456549277932,-0.6419131529263716,-0.30116702221106506,0.5932845241100646,1.7467248908296973,-1.2805883098770157,0.9729868134681888,-0.0511836212411999,1.2174588783836262,-1.7059197963080812,0.12746972594008923,-0.025487447432145465,-1.8265982734892918,-0.757387633474053
1731,TIPSFILMS,Tips Films Limited,,,,,,,,,,,,,,,,,,,
1732,TIPSINDLTD,TIPS Industries Limited,1.9886776019741683,0.7753071971913333,0.5589879376287245,0.14731879787860933,-5.4464410084970085,0.09760178471833962,3.2982860434970602,1.3576642335766358,7.70440251572327,-0.2352941176470588,-2.805305686842503,6.253037421027058,1.7136266271214333,-0.11520737327189688,-1.9050694220213036,-0.03227888960620488,-0.16113438607798905,-0.6722151088348163,1.0185933710590063
